league,split,date,week,game,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,result
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
LPL,2018-2rq, ,R2,1,Blue,ADC,SmLz,Rogue Warriors,Kaisa,Tahm Kench,Rakan,Gragas,Irelia,Kindred,1
LPL,2018-2rq, ,R2,1,Blue,Jungle,Flawless,Rogue Warriors,Zac,Tahm Kench,Rakan,Gragas,Irelia,Kindred,1
LPL,2018-2rq, ,R2,1,Blue,Middle,Doinb,Rogue Warriors,Aatrox,Tahm Kench,Rakan,Gragas,Irelia,Kindred,1
LPL,2018-2rq, ,R2,1,Blue,Support,killua,Rogue Warriors,Braum,Tahm Kench,Rakan,Gragas,Irelia,Kindred,1
LPL,2018-2rq, ,R2,1,Blue,Top,Mouse,Rogue Warriors,Ornn,Tahm Kench,Rakan,Gragas,Irelia,Kindred,1
LPL,2018-2rq, ,R2,1,Red,ADC,iBOY,Edward Gaming,Varus,Ryze,Akali,Alistar,Skarner,Taliyah,0
LPL,2018-2rq, ,R2,1,Red,Jungle,Haro,Edward Gaming,Camille,Ryze,Akali,Alistar,Skarner,Taliyah,0
LPL,2018-2rq, ,R2,1,Red,Middle,Scout,Edward Gaming,LeBlanc,Ryze,Akali,Alistar,Skarner,Taliyah,0
LPL,2018-2rq, ,R2,1,Red,Support,meiko,Edward Gaming,Zilean,Ryze,Akali,Alistar,Skarner,Taliyah,0
LPL,2018-2rq, ,R2,1,Red,Top,ray,Edward Gaming,Sion,Ryze,Akali,Alistar,Skarner,Taliyah,0
LPL,2018-2rq, ,R2,1,Blue,Team,Team,Rogue Warriors, ,Tahm Kench,Rakan,Gragas,Irelia,Kindred,1
LPL,2018-2rq, ,R2,1,Red,Team,Team,Edward Gaming, ,Ryze,Akali,Alistar,Skarner,Taliyah,0
LPL,2018-2rq, ,R2,2,Blue,ADC,iBOY,Edward Gaming,Xayah,Aatrox,Akali,Ryze,Zac,Kled,1
LPL,2018-2rq, ,R2,2,Blue,Jungle,Haro,Edward Gaming,Camille,Aatrox,Akali,Ryze,Zac,Kled,1
LPL,2018-2rq, ,R2,2,Blue,Middle,Scout,Edward Gaming,Azir,Aatrox,Akali,Ryze,Zac,Kled,1
LPL,2018-2rq, ,R2,2,Blue,Support,meiko,Edward Gaming,Tahm Kench,Aatrox,Akali,Ryze,Zac,Kled,1
LPL,2018-2rq, ,R2,2,Blue,Top,ray,Edward Gaming,Maokai,Aatrox,Akali,Ryze,Zac,Kled,1
LPL,2018-2rq, ,R2,2,Red,ADC,SmLz,Rogue Warriors,Kaisa,Gragas,Alistar,Rakan,LeBlanc,Galio,0
LPL,2018-2rq, ,R2,2,Red,Jungle,Flawless,Rogue Warriors,Sejuani,Gragas,Alistar,Rakan,LeBlanc,Galio,0
LPL,2018-2rq, ,R2,2,Red,Middle,Doinb,Rogue Warriors,Yasuo,Gragas,Alistar,Rakan,LeBlanc,Galio,0
LPL,2018-2rq, ,R2,2,Red,Support,killua,Rogue Warriors,Braum,Gragas,Alistar,Rakan,LeBlanc,Galio,0
LPL,2018-2rq, ,R2,2,Red,Top,Mouse,Rogue Warriors,Sion,Gragas,Alistar,Rakan,LeBlanc,Galio,0
LPL,2018-2rq, ,R2,2,Blue,Team,Team,Edward Gaming, ,Aatrox,Akali,Ryze,Zac,Kled,1
LPL,2018-2rq, ,R2,2,Red,Team,Team,Rogue Warriors, ,Gragas,Alistar,Rakan,LeBlanc,Galio,0
LPL,2018-2rq, ,R2,3,Blue,ADC,SmLz,Rogue Warriors,Xayah,Gragas,Camille,Tahm Kench,Taliyah,Olaf,0
LPL,2018-2rq, ,R2,3,Blue,Jungle,Flawless,Rogue Warriors,Nocturne,Gragas,Camille,Tahm Kench,Taliyah,Olaf,0
LPL,2018-2rq, ,R2,3,Blue,Middle,Doinb,Rogue Warriors,Galio,Gragas,Camille,Tahm Kench,Taliyah,Olaf,0
LPL,2018-2rq, ,R2,3,Blue,Support,killua,Rogue Warriors,Rakan,Gragas,Camille,Tahm Kench,Taliyah,Olaf,0
LPL,2018-2rq, ,R2,3,Blue,Top,Mouse,Rogue Warriors,Sion,Gragas,Camille,Tahm Kench,Taliyah,Olaf,0
LPL,2018-2rq, ,R2,3,Red,ADC,iBOY,Edward Gaming,Kaisa,Ryze,Akali,Aatrox,Skarner,Lee Sin,1
LPL,2018-2rq, ,R2,3,Red,Jungle,Haro,Edward Gaming,Xin Zhao,Ryze,Akali,Aatrox,Skarner,Lee Sin,1
LPL,2018-2rq, ,R2,3,Red,Middle,Scout,Edward Gaming,Azir,Ryze,Akali,Aatrox,Skarner,Lee Sin,1
LPL,2018-2rq, ,R2,3,Red,Support,meiko,Edward Gaming,Alistar,Ryze,Akali,Aatrox,Skarner,Lee Sin,1
LPL,2018-2rq, ,R2,3,Red,Top,ray,Edward Gaming,Ornn,Ryze,Akali,Aatrox,Skarner,Lee Sin,1
LPL,2018-2rq, ,R2,3,Blue,Team,Team,Rogue Warriors, ,Gragas,Camille,Tahm Kench,Taliyah,Olaf,0
LPL,2018-2rq, ,R2,3,Red,Team,Team,Edward Gaming, ,Ryze,Akali,Aatrox,Skarner,Lee Sin,1
LPL,2018-2rq, ,R2,4,Blue,ADC,SmLz,Rogue Warriors,Jhin,Camille,Azir,Gragas,Xin Zhao,Irelia,0
LPL,2018-2rq, ,R2,4,Blue,Jungle,Flawless,Rogue Warriors,Jarvan IV,Camille,Azir,Gragas,Xin Zhao,Irelia,0
LPL,2018-2rq, ,R2,4,Blue,Middle,Doinb,Rogue Warriors,Cassiopeia,Camille,Azir,Gragas,Xin Zhao,Irelia,0
LPL,2018-2rq, ,R2,4,Blue,Support,killua,Rogue Warriors,Alistar,Camille,Azir,Gragas,Xin Zhao,Irelia,0
LPL,2018-2rq, ,R2,4,Blue,Top,Mouse,Rogue Warriors,Sion,Camille,Azir,Gragas,Xin Zhao,Irelia,0
LPL,2018-2rq, ,R2,4,Red,ADC,iBOY,Edward Gaming,Kaisa,Aatrox,Akali,Kled,Miss Fortune,Ornn,1
LPL,2018-2rq, ,R2,4,Red,Jungle,Haro,Edward Gaming,Lee Sin,Aatrox,Akali,Kled,Miss Fortune,Ornn,1
LPL,2018-2rq, ,R2,4,Red,Middle,Scout,Edward Gaming,Ryze,Aatrox,Akali,Kled,Miss Fortune,Ornn,1
LPL,2018-2rq, ,R2,4,Red,Support,meiko,Edward Gaming,Tahm Kench,Aatrox,Akali,Kled,Miss Fortune,Ornn,1
LPL,2018-2rq, ,R2,4,Red,Top,ray,Edward Gaming,Maokai,Aatrox,Akali,Kled,Miss Fortune,Ornn,1
LPL,2018-2rq, ,R2,4,Blue,Team,Team,Rogue Warriors, ,Camille,Azir,Gragas,Xin Zhao,Irelia,0
LPL,2018-2rq, ,R2,4,Red,Team,Team,Edward Gaming, ,Aatrox,Akali,Kled,Miss Fortune,Ornn,1
LPL,2018-2rq, ,R1,1,Blue,ADC,LokeN,JD Gaming,Kaisa,Akali,Rakan,Ryze,Morgana,Braum,1
LPL,2018-2rq, ,R1,1,Blue,Jungle,Clid,JD Gaming,Xin Zhao,Akali,Rakan,Ryze,Morgana,Braum,1
LPL,2018-2rq, ,R1,1,Blue,Middle,Yagao,JD Gaming,Galio,Akali,Rakan,Ryze,Morgana,Braum,1
LPL,2018-2rq, ,R1,1,Blue,Support,LvMao,JD Gaming,Alistar,Akali,Rakan,Ryze,Morgana,Braum,1
LPL,2018-2rq, ,R1,1,Blue,Top,Zoom,JD Gaming,Ornn,Akali,Rakan,Ryze,Morgana,Braum,1
LPL,2018-2rq, ,R1,1,Red,ADC,iBOY,Edward Gaming,Varus,Aatrox,Tahm Kench,Swain,Camille,Urgot,0
LPL,2018-2rq, ,R1,1,Red,Jungle,Haro,Edward Gaming,Sejuani,Aatrox,Tahm Kench,Swain,Camille,Urgot,0
LPL,2018-2rq, ,R1,1,Red,Middle,Scout,Edward Gaming,Irelia,Aatrox,Tahm Kench,Swain,Camille,Urgot,0
LPL,2018-2rq, ,R1,1,Red,Support,meiko,Edward Gaming,Gragas,Aatrox,Tahm Kench,Swain,Camille,Urgot,0
LPL,2018-2rq, ,R1,1,Red,Top,ray,Edward Gaming,Sion,Aatrox,Tahm Kench,Swain,Camille,Urgot,0
LPL,2018-2rq, ,R1,1,Blue,Team,Team,JD Gaming, ,Akali,Rakan,Ryze,Morgana,Braum,1
LPL,2018-2rq, ,R1,1,Red,Team,Team,Edward Gaming, ,Aatrox,Tahm Kench,Swain,Camille,Urgot,0
LPL,2018-2rq, ,R1,2,Blue,ADC,iBOY,Edward Gaming,Kaisa,Aatrox,Gragas,Tahm Kench,Camille,Skarner,1
LPL,2018-2rq, ,R1,2,Blue,Jungle,Haro,Edward Gaming,Lee Sin,Aatrox,Gragas,Tahm Kench,Camille,Skarner,1
LPL,2018-2rq, ,R1,2,Blue,Middle,Scout,Edward Gaming,Ryze,Aatrox,Gragas,Tahm Kench,Camille,Skarner,1
LPL,2018-2rq, ,R1,2,Blue,Support,meiko,Edward Gaming,Leona,Aatrox,Gragas,Tahm Kench,Camille,Skarner,1
LPL,2018-2rq, ,R1,2,Blue,Top,ray,Edward Gaming,Sion,Aatrox,Gragas,Tahm Kench,Camille,Skarner,1
LPL,2018-2rq, ,R1,2,Red,ADC,LokeN,JD Gaming,Xayah,Akali,Taliyah,Alistar,Yasuo,Olaf,0
LPL,2018-2rq, ,R1,2,Red,Jungle,Clid,JD Gaming,Xin Zhao,Akali,Taliyah,Alistar,Yasuo,Olaf,0
LPL,2018-2rq, ,R1,2,Red,Middle,Yagao,JD Gaming,Galio,Akali,Taliyah,Alistar,Yasuo,Olaf,0
LPL,2018-2rq, ,R1,2,Red,Support,LvMao,JD Gaming,Rakan,Akali,Taliyah,Alistar,Yasuo,Olaf,0
LPL,2018-2rq, ,R1,2,Red,Top,Zoom,JD Gaming,Swain,Akali,Taliyah,Alistar,Yasuo,Olaf,0
LPL,2018-2rq, ,R1,2,Blue,Team,Team,Edward Gaming, ,Aatrox,Gragas,Tahm Kench,Camille,Skarner,1
LPL,2018-2rq, ,R1,2,Red,Team,Team,JD Gaming, ,Akali,Taliyah,Alistar,Yasuo,Olaf,0
LPL,2018-2rq, ,R1,3,Blue,ADC,iBOY,Edward Gaming,Xayah,Tahm Kench,Aatrox,Gragas,LeBlanc,Azir,1
LPL,2018-2rq, ,R1,3,Blue,Jungle,Haro,Edward Gaming,Kindred,Tahm Kench,Aatrox,Gragas,LeBlanc,Azir,1
LPL,2018-2rq, ,R1,3,Blue,Middle,Scout,Edward Gaming,Galio,Tahm Kench,Aatrox,Gragas,LeBlanc,Azir,1
LPL,2018-2rq, ,R1,3,Blue,Support,meiko,Edward Gaming,Braum,Tahm Kench,Aatrox,Gragas,LeBlanc,Azir,1
LPL,2018-2rq, ,R1,3,Blue,Top,ray,Edward Gaming,Sion,Tahm Kench,Aatrox,Gragas,LeBlanc,Azir,1
LPL,2018-2rq, ,R1,3,Red,ADC,LokeN,JD Gaming,Kaisa,Ryze,Alistar,Akali,Leona,Olaf,0
LPL,2018-2rq, ,R1,3,Red,Jungle,Clid,JD Gaming,Camille,Ryze,Alistar,Akali,Leona,Olaf,0
LPL,2018-2rq, ,R1,3,Red,Middle,Yagao,JD Gaming,Corki,Ryze,Alistar,Akali,Leona,Olaf,0
LPL,2018-2rq, ,R1,3,Red,Support,LvMao,JD Gaming,Rakan,Ryze,Alistar,Akali,Leona,Olaf,0
LPL,2018-2rq, ,R1,3,Red,Top,Zoom,JD Gaming,Urgot,Ryze,Alistar,Akali,Leona,Olaf,0
LPL,2018-2rq, ,R1,3,Blue,Team,Team,Edward Gaming, ,Tahm Kench,Aatrox,Gragas,LeBlanc,Azir,1
LPL,2018-2rq, ,R1,3,Red,Team,Team,JD Gaming, ,Ryze,Alistar,Akali,Leona,Olaf,0
LPL,2018-2rq, ,R1,4,Blue,ADC,LokeN,JD Gaming,Varus,Sion,Rakan,Ryze,Jayce,Camille,1
LPL,2018-2rq, ,R1,4,Blue,Jungle,Clid,JD Gaming,Skarner,Sion,Rakan,Ryze,Jayce,Camille,1
LPL,2018-2rq, ,R1,4,Blue,Middle,Yagao,JD Gaming,Aatrox,Sion,Rakan,Ryze,Jayce,Camille,1
LPL,2018-2rq, ,R1,4,Blue,Support,LvMao,JD Gaming,Fiddlesticks,Sion,Rakan,Ryze,Jayce,Camille,1
LPL,2018-2rq, ,R1,4,Blue,Top,Zoom,JD Gaming,Lissandra,Sion,Rakan,Ryze,Jayce,Camille,1
LPL,2018-2rq, ,R1,4,Red,ADC,iBOY,Edward Gaming,Xayah,Tahm Kench,Gragas,Alistar,Morgana,Janna,0
LPL,2018-2rq, ,R1,4,Red,Jungle,Haro,Edward Gaming,Taliyah,Tahm Kench,Gragas,Alistar,Morgana,Janna,0
LPL,2018-2rq, ,R1,4,Red,Middle,Scout,Edward Gaming,Galio,Tahm Kench,Gragas,Alistar,Morgana,Janna,0
LPL,2018-2rq, ,R1,4,Red,Support,meiko,Edward Gaming,Braum,Tahm Kench,Gragas,Alistar,Morgana,Janna,0
LPL,2018-2rq, ,R1,4,Red,Top,ray,Edward Gaming,Akali,Tahm Kench,Gragas,Alistar,Morgana,Janna,0
LPL,2018-2rq, ,R1,4,Blue,Team,Team,JD Gaming, ,Sion,Rakan,Ryze,Jayce,Camille,1
LPL,2018-2rq, ,R1,4,Red,Team,Team,Edward Gaming, ,Tahm Kench,Gragas,Alistar,Morgana,Janna,0
LPL,2018-2rq, ,R1,5,Blue,ADC,iBOY,Edward Gaming,Kaisa,Tahm Kench,Aatrox,Lissandra,Galio,Ornn,1
LPL,2018-2rq, ,R1,5,Blue,Jungle,Haro,Edward Gaming,Camille,Tahm Kench,Aatrox,Lissandra,Galio,Ornn,1
LPL,2018-2rq, ,R1,5,Blue,Middle,Scout,Edward Gaming,Akali,Tahm Kench,Aatrox,Lissandra,Galio,Ornn,1
LPL,2018-2rq, ,R1,5,Blue,Support,meiko,Edward Gaming,Gragas,Tahm Kench,Aatrox,Lissandra,Galio,Ornn,1
LPL,2018-2rq, ,R1,5,Blue,Top,ray,Edward Gaming,Chogath,Tahm Kench,Aatrox,Lissandra,Galio,Ornn,1
LPL,2018-2rq, ,R1,5,Red,ADC,LokeN,JD Gaming,Xayah,Sion,Alistar,Ryze,Rakan,Olaf,0
LPL,2018-2rq, ,R1,5,Red,Jungle,Clid,JD Gaming,Skarner,Sion,Alistar,Ryze,Rakan,Olaf,0
LPL,2018-2rq, ,R1,5,Red,Middle,Yagao,JD Gaming,Vladimir,Sion,Alistar,Ryze,Rakan,Olaf,0
LPL,2018-2rq, ,R1,5,Red,Support,LvMao,JD Gaming,Braum,Sion,Alistar,Ryze,Rakan,Olaf,0
LPL,2018-2rq, ,R1,5,Red,Top,Zoom,JD Gaming,Gangplank,Sion,Alistar,Ryze,Rakan,Olaf,0
LPL,2018-2rq, ,R1,5,Blue,Team,Team,Edward Gaming, ,Tahm Kench,Aatrox,Lissandra,Galio,Ornn,1
LPL,2018-2rq, ,R1,5,Red,Team,Team,JD Gaming, ,Sion,Alistar,Ryze,Rakan,Olaf,0
LMS,2018-2rq,43363.18905,R1,1,Blue,Top,erssu,Hong Kong Attitude,Gnar,Rakan,Gragas,Aatrox,Sejuani,Camille,1
LMS,2018-2rq,43363.18905,R1,1,Blue,Jungle,Gemini,Hong Kong Attitude,Taliyah,Rakan,Gragas,Aatrox,Sejuani,Camille,1
LMS,2018-2rq,43363.18905,R1,1,Blue,Middle,cyeol,Hong Kong Attitude,Zoe,Rakan,Gragas,Aatrox,Sejuani,Camille,1
LMS,2018-2rq,43363.18905,R1,1,Blue,ADC,Unified,Hong Kong Attitude,Ashe,Rakan,Gragas,Aatrox,Sejuani,Camille,1
LMS,2018-2rq,43363.18905,R1,1,Blue,Support,Kaiwing,Hong Kong Attitude,Tahm Kench,Rakan,Gragas,Aatrox,Sejuani,Camille,1
LMS,2018-2rq,43363.18905,R1,1,Red,Top,PK,G-Rex,Urgot,Akali,Olaf,Irelia,Sion,LeBlanc,0
LMS,2018-2rq,43363.18905,R1,1,Red,Jungle,Empt2y,G-Rex,Xin Zhao,Akali,Olaf,Irelia,Sion,LeBlanc,0
LMS,2018-2rq,43363.18905,R1,1,Red,Middle,Candy,G-Rex,Ryze,Akali,Olaf,Irelia,Sion,LeBlanc,0
LMS,2018-2rq,43363.18905,R1,1,Red,ADC,Stitch,G-Rex,Varus,Akali,Olaf,Irelia,Sion,LeBlanc,0
LMS,2018-2rq,43363.18905,R1,1,Red,Support,Koala,G-Rex,Braum,Akali,Olaf,Irelia,Sion,LeBlanc,0
LMS,2018-2rq,43363.18905,R1,1,Blue,Team,Team,Hong Kong Attitude, ,Rakan,Gragas,Aatrox,Sejuani,Camille,1
LMS,2018-2rq,43363.18905,R1,1,Red,Team,Team,G-Rex, ,Akali,Olaf,Irelia,Sion,LeBlanc,0
LMS,2018-2rq,43363.21905,R1,2,Blue,Top,PK,G-Rex,Ornn,Akali,Tahm Kench,Varus,Taliyah,Olaf,1
LMS,2018-2rq,43363.21905,R1,2,Blue,Jungle,Raise,G-Rex,Skarner,Akali,Tahm Kench,Varus,Taliyah,Olaf,1
LMS,2018-2rq,43363.21905,R1,2,Blue,Middle,Wuji,G-Rex,Aatrox,Akali,Tahm Kench,Varus,Taliyah,Olaf,1
LMS,2018-2rq,43363.21905,R1,2,Blue,ADC,Stitch,G-Rex,Tristana,Akali,Tahm Kench,Varus,Taliyah,Olaf,1
LMS,2018-2rq,43363.21905,R1,2,Blue,Support,Koala,G-Rex,Gragas,Akali,Tahm Kench,Varus,Taliyah,Olaf,1
LMS,2018-2rq,43363.21905,R1,2,Red,Top,erssu,Hong Kong Attitude,Urgot,Rakan,Alistar,Kai'sa,Pyke,Shen,0
LMS,2018-2rq,43363.21905,R1,2,Red,Jungle,Gemini,Hong Kong Attitude,Camille,Rakan,Alistar,Kai'sa,Pyke,Shen,0
LMS,2018-2rq,43363.21905,R1,2,Red,Middle,cyeol,Hong Kong Attitude,Ryze,Rakan,Alistar,Kai'sa,Pyke,Shen,0
LMS,2018-2rq,43363.21905,R1,2,Red,ADC,Unified,Hong Kong Attitude,Lucian,Rakan,Alistar,Kai'sa,Pyke,Shen,0
LMS,2018-2rq,43363.21905,R1,2,Red,Support,Kaiwing,Hong Kong Attitude,Braum,Rakan,Alistar,Kai'sa,Pyke,Shen,0
LMS,2018-2rq,43363.21905,R1,2,Blue,Team,Team,G-Rex, ,Akali,Tahm Kench,Varus,Taliyah,Olaf,1
LMS,2018-2rq,43363.21905,R1,2,Red,Team,Team,Hong Kong Attitude, ,Rakan,Alistar,Kai'sa,Pyke,Shen,0
LMS,2018-2rq,43363.30163,R1,3,Blue,Top,erssu,Hong Kong Attitude,Urgot,Rakan,Gragas,Aatrox,Sion,Ornn,0
LMS,2018-2rq,43363.30163,R1,3,Blue,Jungle,Gemini,Hong Kong Attitude,Lee Sin,Rakan,Gragas,Aatrox,Sion,Ornn,0
