league,split,week,game,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,result
NALCS,2018-2,6,1,Red,Team,Team,FlyQuest, ,Aatrox,Zoe,Nocturne,Graves,Gragas,0
NALCS,2018-2,6,1,Blue,Team,Team,Golden Guardians, ,Rakan,Taliyah,Tahm Kench,Yasuo,Darius,0
NALCS,2018-2,6,1,Red,Team,Team,Team Liquid, ,Aatrox,Nocturne,Kindred,Graves,Xin Zhao,1
NALCS,2018-2,6,1,Blue,Team,Team,Clutch Gaming, ,Kindred,Varus,Taliyah,Jhin,LeBlanc,0
NALCS,2018-2,6,1,Red,Team,Team,100 Thieves, ,Aatrox,Rakan,Nocturne,Azir,Zoe,1
NALCS,2018-2,6,2,Blue,Team,Team,FlyQuest, ,Rakan,Orianna,Varus,Ryze,LeBlanc,1
NALCS,2018-2,6,2,Red,Team,Team,Team SoloMid, ,Aatrox,Nocturne,Taliyah,Gangplank,Kindred,0
NALCS,2018-2,6,2,Blue,Team,Team,100 Thieves, ,Varus,Tahm Kench,Lucian,Jhin,Caitlyn,1
NALCS,2018-2,6,2,Red,Team,Team,Counter Logic Gaming, ,Aatrox,Nocturne,Swain,Gnar,Gangplank,0
NALCS,2018-2,6,2,Blue,Team,Team,Team Liquid, ,Swain,Kindred,Morgana,Corki,Syndra,1
NALCS,2018-2,6,2,Red,Team,Team,Clutch Gaming, ,Aatrox,Nocturne,Taliyah,Ryze,Galio,0
NALCS,2018-2,6,2,Blue,Team,Team,Cloud9, ,Graves,Tahm Kench,Gangplank,Fiora,Dr. Mundo,1
NALCS,2018-2,6,2,Red,Team,Team,Echo Fox, ,Nocturne,Kindred,Morgana,Yasuo,Taliyah,0
NALCS,2018-2,6,2,Blue,Team,Team,OpTic Gaming, ,Heimerdinger,Taliyah,Swain,Morgana,Pyke,1
NALCS,2018-2,6,2,Red,Team,Team,Golden Guardians, ,Aatrox,Nocturne,Zoe,Jayce,Camille,0
LCK,2018-2,6.6,1,Blue,Team,Team,SK Telecom T1, ,Rakan,Alistar,Ezreal,Gnar,Morgana,1
LCK,2018-2,6.6,1,Red,Team,Team,Gen.G, ,Aatrox,Taliyah,Orianna,LeBlanc,Jayce,0
LCK,2018-2,6.6,2,Blue,Team,Team,Gen.G, ,Orianna,Sejuani,Tahm Kench,Jayce,Gangplank,1
LCK,2018-2,6.6,2,Red,Team,Team,SK Telecom T1, ,Aatrox,Taliyah,Rakan,Trundle,Nocturne,0
LCK,2018-2,6.6,3,Blue,Team,Team,SK Telecom T1, ,Rakan,Zoe,Gnar,Galio,Dr. Mundo,1
LCK,2018-2,6.6,3,Red,Team,Team,Gen.G, ,Aatrox,Orianna,Sejuani,Darius,Gangplank,0
LCK,2018-2,6.6,1,Blue,Team,Team,KT Rolster, ,Ezreal,Trundle,Tahm Kench,Cho'gath,Zoe,1
LCK,2018-2,6.6,1,Red,Team,Team,BBQ Olivers, ,Aatrox,Rakan,Taliyah,Jayce,LeBlanc,0
LCK,2018-2,6.6,2,Blue,Team,Team,BBQ Olivers, ,Varus,Ezreal,Tahm Kench,Jayce,Kai'Sa,0
LCK,2018-2,6.6,2,Red,Team,Team,KT Rolster, ,Aatrox,Taliyah,Trundle,Cho'gath,Yasuo,1
LPL,2018-2,6,1,Blue,Team,Team,Edward Gaming, ,Xayah,LeBlanc,Sejuani,Gragas,Shen,0
LPL,2018-2,6,1,Red,Team,Team,Bilibili Gaming, ,Aatrox,Zoe,Taliyah,Morgana,Ezreal,1
LPL,2018-2,6,2,Blue,Team,Team,Edward Gaming, ,Talon,Sejuani,Swain,Skarner,Orianna,0
LPL,2018-2,6,2,Red,Team,Team,Bilibili Gaming, ,Aatrox,Taliyah,Zoe,Ezreal,Alistar,1
LPL,2018-2,6,1,Blue,Team,Team,OMG, ,Talon,Camille,Gangplank,Dr. Mundo,Kai'Sa,1
LPL,2018-2,6,1,Red,Team,Team,Bilibili Gaming, ,Gragas,Rakan,Aatrox,Sejuani,Gnar,0
LPL,2018-2,6,2,Blue,Team,Team,OMG, ,Camille,Gangplank,Dr. Mundo,Orianna,Darius,1
LPL,2018-2,6,2,Red,Team,Team,Bilibili Gaming, ,Aatrox,Taliyah,Yasuo,LeBlanc,Ryze,0
LPL,2018-2,6,1,Blue,Team,Team,Bilibili Gaming, ,Kled,Lulu,Orianna,Lucian,Sivir,0
LPL,2018-2,6,1,Red,Team,Team,Rogue Warriors, ,Aatrox,Talon,Gangplank,Rek'Sai,Sejuani,1
LPL,2018-2,6,2,Blue,Team,Team,Bilibili Gaming, ,Kled,Lulu,Nocturne,Lucian,Kai'Sa,1
LPL,2018-2,6,2,Red,Team,Team,Rogue Warriors, ,Aatrox,Talon,Dr. Mundo,Zoe,Ryze,0
LPL,2018-2,6,3,Blue,Team,Team,Bilibili Gaming, ,Kled,Lulu,Nocturne,Lucian,Kai'Sa,0
LPL,2018-2,6,3,Red,Team,Team,Rogue Warriors, ,Aatrox,Talon,Rakan,Yasuo,Alistar,1
LPL,2018-2,6,1,Blue,Team,Team,Edward Gaming, ,Camille,Gnar,Morgana,Darius,Dr. Mundo,1
LPL,2018-2,6,1,Red,Team,Team,Invictus Gaming, ,Aatrox,Taliyah,Nocturne,Tahm Kench,Pyke,0
LPL,2018-2,6,2,Blue,Team,Team,Invictus Gaming, ,Zoe,Kindred,Rakan,Kennen,Talon,1
LPL,2018-2,6,2,Red,Team,Team,Edward Gaming, ,Aatrox,Camille,Orianna,Ryze,Gnar,0
LPL,2018-2,6,3,Blue,Team,Team,Edward Gaming, ,Camille,Morgana,Orianna,Swain,Lucian,0
LPL,2018-2,6,3,Red,Team,Team,Invictus Gaming, ,Aatrox,Taliyah,Zoe,Kindred,Malphite,1
LPL,2018-2,6,1,Blue,Team,Team,Snake Esports, ,Camille,Zoe,Nocturne,Dr. Mundo,Gnar,0
LPL,2018-2,6,1,Red,Team,Team,Invictus Gaming, ,Aatrox,Taliyah,Swain,Morgana,Jayce,1
LPL,2018-2,6,2,Blue,Team,Team,Invictus Gaming, ,Jayce,Kindred,Shen,Orianna,Morgana,0
LPL,2018-2,6,2,Red,Team,Team,Snake Esports, ,Aatrox,Taliyah,Camille,Zoe,Ryze,1
LPL,2018-2,6,3,Blue,Team,Team,Snake Esports, ,Camille,Kindred,Taliyah,Shen,Soraka,0
LPL,2018-2,6,3,Red,Team,Team,Invictus Gaming, ,Aatrox,Taric,Braum,Tahm Kench,Morgana,1
LPL,2018-2,6,1,Blue,Team,Team,JD Gaming, ,Graves,Shen,Gragas,Darius,Gnar,1
LPL,2018-2,6,1,Red,Team,Team,Snake Esports, ,Aatrox,Camille,Taliyah,Rakan,Pyke,0
LPL,2018-2,6,2,Blue,Team,Team,Snake Esports, ,Zoe,Camille,Taliyah,Lucian,Ryze,0
LPL,2018-2,6,2,Red,Team,Team,JD Gaming, ,Graves,Aatrox,Gragas,Darius,Kled,1
LPL,2018-2,6,1,Blue,Team,Team,JD Gaming, ,Kled,Yasuo,Morgana,Kennen,Gangplank,0
LPL,2018-2,6,1,Red,Team,Team,Topsports Gaming, ,Aatrox,Zoe,Camille,Galio,Orianna,1
LPL,2018-2,6,2,Blue,Team,Team,Topsports Gaming, ,Camille,Zoe,Taliyah,Lee Sin,Kindred,0
LPL,2018-2,6,2,Red,Team,Team,JD Gaming, ,Aatrox,Talon,Gragas,Kled,Alistar,1
LPL,2018-2,6,3,Blue,Team,Team,Topsports Gaming, ,Camille,Zoe,LeBlanc,Kindred,Nocturne,1
LPL,2018-2,6,3,Red,Team,Team,JD Gaming, ,Talon,Gragas,Aatrox,Shen,Fiddlesticks,0
LPL,2018-2,6,1,Blue,Team,Team,LGD Gaming, ,Kai'Sa,Rakan,Yasuo,Zoe,Darius,1
LPL,2018-2,6,1,Red,Team,Team,OMG, ,Aatrox,Tahm Kench,Gragas,Nocturne,Camille,0
LPL,2018-2,6,2,Blue,Team,Team,OMG, ,Tahm Kench,Swain,Darius,Gangplank,,0
LPL,2018-2,6,2,Red,Team,Team,LGD Gaming, ,Kai'Sa,Rakan,Aatrox,Dr. Mundo,Ornn,1
LPL,2018-2,6,1,Blue,Team,Team,LGD Gaming, ,Kled,Dr. Mundo,Nocturne,Karthus,Xayah,0
LPL,2018-2,6,1,Red,Team,Team,Rogue Warriors, ,Aatrox,Camille,Gragas,Sejuani,Jarvan IV,1
LPL,2018-2,6,2,Blue,Team,Team,LGD Gaming, ,Kled,Dr. Mundo,Nocturne,Swain,Renekton,0
LPL,2018-2,6,2,Red,Team,Team,Rogue Warriors, ,Aatrox,Camille,Gragas,Yasuo,Talon,1
LPL,2018-2,6,1,Blue,Team,Team,Team WE, ,Taliyah,Camille,Shen,Kennen,Kai'Sa,0
LPL,2018-2,6,1,Red,Team,Team,Royal Never Give Up, ,Orianna,Swain,Aatrox,Gragas,Kindred,1
LPL,2018-2,6,2,Blue,Team,Team,Team WE, ,Taliyah,Camille,Rakan,Zoe,Kennen,0
LPL,2018-2,6,2,Red,Team,Team,Royal Never Give Up, ,Orianna,Swain,Aatrox,LeBlanc,Galio,1
LPL,2018-2,6,1,Blue,Team,Team,Topsports Gaming, ,Camille,Vladimir,Zoe,Ornn,Ryze,0
LPL,2018-2,6,1,Red,Team,Team,Royal Never Give Up, ,Aatrox,Kled,Swain,Shen,Pyke,1
LPL,2018-2,6,2,Blue,Team,Team,Topsports Gaming, ,Camille,Rakan,Trundle,Zoe,Ornn,0
LPL,2018-2,6,2,Red,Team,Team,Royal Never Give Up, ,Aatrox,Talon,Swain,Yasuo,Morgana,1
LPL,2018-2,6,1,Blue,Team,Team,Suning Gaming, ,Kindred,Rakan,Tahm Kench,Pyke,Alistar,1
LPL,2018-2,6,1,Red,Team,Team,Funplus Phoenix, ,Aatrox,Taliyah,Yasuo,Darius,Galio,0
LPL,2018-2,6,2,Blue,Team,Team,Funplus Phoenix, ,Vladimir,Camille,Shen,Yasuo,Talon,0
LPL,2018-2,6,2,Red,Team,Team,Suning Gaming, ,Kindred,Taliyah,Aatrox,Darius,Zoe,1
LPL,2018-2,6,1,Blue,Team,Team,Team WE, ,Rakan,Nocturne,Swain,Darius,Dr. Mundo,1
LPL,2018-2,6,1,Red,Team,Team,Suning Gaming, ,Galio,Aatrox,Taliyah,Ashe,Lucian,0
LPL,2018-2,6,2,Blue,Team,Team,Team WE, ,Rakan,Nocturne,Swain,Dr. Mundo,Darius,1
LPL,2018-2,6,2,Red,Team,Team,Suning Gaming, ,Aatrox,Galio,Taliyah,Talon,LeBlanc,0
LPL,2018-2,6,1,Blue,Team,Team,Funplus Phoenix, ,Nidalee,Irelia,Yasuo,Gragas,Kennen,1
LPL,2018-2,6,1,Red,Team,Team,Vici Gaming, ,Aatrox,Zoe,Taliyah,Gangplank,Singed,0
LPL,2018-2,6,2,Blue,Team,Team,Vici Gaming, ,Rakan,Zoe,Kindred,Gangplank,Varus,1
LPL,2018-2,6,2,Red,Team,Team,Funplus Phoenix, ,Aatrox,Taliyah,Swain,Kennen,Orianna,0
LPL,2018-2,6,3,Blue,Team,Team,Funplus Phoenix, ,Nidalee,Yasuo,Talon,Ashe,Orianna,1
LPL,2018-2,6,3,Red,Team,Team,Vici Gaming, ,Aatrox,Zoe,Taliyah,Vladimir,Gangplank,0
LCK,2018-2,7.1,1,Blue,Team,Team,Jin Air Green Wings, ,Shen,Trundle,Morgana,Yasuo,Varus,0
LCK,2018-2,7.1,1,Red,Team,Team,Griffin, ,Taliyah,Rakan,Aatrox,LeBlanc,Azir,1
LCK,2018-2,7.1,2,Blue,Team,Team,Griffin, ,Tahm Kench,Rakan,Alistar,Azir,Morgana,0
LCK,2018-2,7.1,2,Red,Team,Team,Jin Air Green Wings, ,Aatrox,Taliyah,Shen,Varus,Soraka,1
LCK,2018-2,7.1,3,Blue,Team,Team,Jin Air Green Wings, ,Shen,Trundle,Yasuo,Gangplank,Ezreal,1
LCK,2018-2,7.1,3,Red,Team,Team,Griffin, ,Aatrox,Taliyah,Rakan,Varus,Ashe,0
LCK,2018-2,7.1,1,Blue,Team,Team,Kingzone DragonX, ,Orianna,Shen,Zoe,Swain,Syndra,0
LCK,2018-2,7.1,1,Red,Team,Team,Hanwha Life Esports, ,Aatrox,Rakan,Taliyah,Kindred,Nocturne,1
LCK,2018-2,7.1,2,Blue,Team,Team,Hanwha Life Esports, ,Rakan,Shen,Tahm Kench,Morgana,Darius,0
LCK,2018-2,7.1,2,Red,Team,Team,Kingzone DragonX, ,Aatrox,Taliyah,Orianna,Talon,LeBlanc,1
LCK,2018-2,7.1,3,Blue,Team,Team,Kingzone DragonX, ,Orianna,Shen,Kalista,Varus,Jhin,1
LCK,2018-2,7.1,3,Red,Team,Team,Hanwha Life Esports, ,Aatrox,Rakan,Taliyah,Braum,Alistar,0
LCK,2018-2,7.2,1,Blue,Team,Team,BBQ Olivers, ,Ezreal,Zoe,Galio,Braum,Rakan,0
LCK,2018-2,7.2,1,Red,Team,Team,Gen.G, ,Aatrox,Taliyah,Azir,Jayce,Gangplank,1
LCK,2018-2,7.2,2,Blue,Team,Team,Gen.G, ,Azir,Kindred,Jayce,Gangplank,Gnar,1
LCK,2018-2,7.2,2,Red,Team,Team,BBQ Olivers, ,Aatrox,Trundle,Taliyah,Camille,Braum,0
LCK,2018-2,7.2,1,Blue,Team,Team,SK Telecom T1, ,Alistar,Rakan,Zoe,Ashe,Kai'Sa,1
LCK,2018-2,7.2,1,Red,Team,Team,Afreeca Freecs, ,Aatrox,Taliyah,Tahm Kench,Camille,Orianna,0
LCK,2018-2,7.2,2,Blue,Team,Team,Afreeca Freecs, ,Ezreal,Tahm Kench,Morgana,Kennen,Dr. Mundo,1
LCK,2018-2,7.2,2,Red,Team,Team,SK Telecom T1, ,Aatrox,Taliyah,Rakan,Darius,Gnar,0
LCK,2018-2,7.2,3,Blue,Team,Team,SK Telecom T1, ,Yasuo,Swain,Rakan,Gnar,Camille,0
LCK,2018-2,7.2,3,Red,Team,Team,Afreeca Freecs, ,Aatrox,Taliyah,Ezreal,Kennen,Vladimir,1
LCK,2018-2,7.3,1,Blue,Team,Team,Hanwha Life Esports, ,Rakan,Tahm Kench,Galio,Kalista,Tristana,1
LCK,2018-2,7.3,1,Red,Team,Team,MVP, ,Aatrox,Taliyah,Trundle,Yasuo,LeBlanc,0
LCK,2018-2,7.3,2,Blue,Team,Team,MVP, ,Ryze,Shen,Kindred,Orianna,Zoe,0
LCK,2018-2,7.3,2,Red,Team,Team,Hanwha Life Esports, ,Aatrox,Rakan,Taliyah,LeBlanc,Yasuo,1
LCK,2018-2,7.3,1,Blue,Team,Team,Jin Air Green Wings, ,Yasuo,Rakan,LeBlanc,Gangplank,Varus,1
LCK,2018-2,7.3,1,Red,Team,Team,KT Rolster, ,Aatrox,Taliyah,Tahm Kench,Jhin,Ezreal,0
LCK,2018-2,7.3,2,Blue,Team,Team,KT Rolster, ,Tahm Kench,Morgana,Zoe,Gangplank,Camille,1
LCK,2018-2,7.3,2,Red,Team,Team,Jin Air Green Wings, ,Aatrox,Taliyah,Shen,Yasuo,Azir,0
LCK,2018-2,7.3,3,Blue,Team,Team,Jin Air Green Wings, ,Yasuo,Rakan,Ryze,Trundle,Gragas,0
LCK,2018-2,7.3,3,Red,Team,Team,KT Rolster, ,Aatrox,Taliyah,Tahm Kench,Camille,Kennen,1
EULCS,2018-2,7,1,Blue,Team,Team,Unicorns of Love, ,Zoe,Rumble,Aatrox,Jhin,Gnar,0
EULCS,2018-2,7,1,Red,Team,Team,Splyce, ,Pyke,Yasuo,Nocturne,Kennen,Jayce,1
EULCS,2018-2,7,1,Blue,Team,Team,Schalke 04, ,Camille,Kindred,Trundle,Ashe,Varus,1
EULCS,2018-2,7,1,Red,Team,Team,Roccat, ,Nocturne,Taliyah,Aatrox,Zed,Yasuo,0
EULCS,2018-2,7,1,Blue,Team,Team,G2 Esports, ,Ryze,Kindred,Nocturne,Camille,Pyke,1
EULCS,2018-2,7,1,Red,Team,Team,H2K, ,Heimerdinger,Orianna,Yasuo,Azir,Cassiopeia,0
EULCS,2018-2,7,1,Blue,Team,Team,Misfits, ,Trundle,Tahm Kench,Zoe,Rumble,Dr. Mundo,0
EULCS,2018-2,7,1,Red,Team,Team,Giants Gaming, ,Aatrox,Nocturne,Yasuo,Kindred,Sejuani,1
EULCS,2018-2,7,1,Blue,Team,Team,Vitality, ,Pyke,Swain,Kindred,Gnar,Viktor,1
EULCS,2018-2,7,1,Red,Team,Team,Fnatic, ,Aatrox,Taliyah,Orianna,Rumble,Dr. Mundo,0
EULCS,2018-2,7,2,Blue,Team,Team,Roccat, ,Tahm Kench,Aatrox,Nocturne,Gragas,Sejuani,0
EULCS,2018-2,7,2,Red,Team,Team,Giants Gaming, ,Dr. Mundo,Rakan,Taliyah,Alistar,Jhin,1
EULCS,2018-2,7,2,Blue,Team,Team,H2K, ,Zoe,Tahm Kench,Rakan,Lucian,Varus,1
EULCS,2018-2,7,2,Red,Team,Team,Splyce, ,Taliyah,Nocturne,Aatrox,Elise,Dr. Mundo,0
EULCS,2018-2,7,2,Blue,Team,Team,Vitality, ,Tahm Kench,Zoe,Ryze,Darius,Rumble,1
EULCS,2018-2,7,2,Red,Team,Team,Unicorns of Love, ,Aatrox,Taliyah,Kindred,Xayah,Varus,0
EULCS,2018-2,7,2,Blue,Team,Team,G2 Esports, ,Swain,Pyke,Trundle,Xayah,Gragas,0
EULCS,2018-2,7,2,Red,Team,Team,Fnatic, ,Aatrox,Taliyah,Heimerdinger,LeBlanc,Zed,1
EULCS,2018-2,7,2,Blue,Team,Team,Misfits, ,Ryze,Yasuo,Swain,Zed,Ezreal,0
EULCS,2018-2,7,2,Red,Team,Team,Schalke 04, ,Nocturne,Taliyah,Aatrox,Kennen,Rakan,1
LCK,2018-2,7.4,1,Blue,Team,Team,SK Telecom T1, ,Shen,Morgana,Yasuo,Gnar,LeBlanc,0
LCK,2018-2,7.4,1,Red,Team,Team,Griffin, ,Taliyah,Aatrox,Ashe,Kennen,Darius,1
LCK,2018-2,7.4,2,Blue,Team,Team,Griffin, ,Xayah,Syndra,Kindred,Elise,Varus,1
LCK,2018-2,7.4,2,Red,Team,Team,SK Telecom T1, ,Shen,Aatrox,Taliyah,Gnar,Malphite,0
LCK,2018-2,7.4,1,Blue,Team,Team,Gen.G, ,Kindred,LeBlanc,Taliyah,Skarner,Sejuani,1
LCK,2018-2,7.4,1,Red,Team,Team,Jin Air Green Wings, ,Ashe,Rakan,Aatrox,Braum,Soraka,0
LCK,2018-2,7.4,2,Blue,Team,Team,Jin Air Green Wings, ,Ashe,Varus,Rakan,Camille,Alistar,1
LCK,2018-2,7.4,2,Red,Team,Team,Gen.G, ,Aatrox,Taliyah,Kindred,LeBlanc,Yasuo,0
LCK,2018-2,7.4,3,Blue,Team,Team,Gen.G, ,Kindred,Swain,Taliyah,Gnar,Jayce,1
LCK,2018-2,7.4,3,Red,Team,Team,Jin Air Green Wings, ,Rakan,Trundle,Aatrox,Gangplank,Camille,0
LCK,2018-2,7.5,1,Blue,Team,Team,Afreeca Freecs, ,Morgana,Tahm Kench,Shen,Kalista,Gangplank,0
LCK,2018-2,7.5,1,Red,Team,Team,Hanwha Life Esports, ,Aatrox,Taliyah,Yasuo,Vel'koz,Zoe,1
LCK,2018-2,7.5,2,Blue,Team,Team,Hanwha Life Esports, ,Yasuo,Galio,Zoe,Darius,Gangplank,0
LCK,2018-2,7.5,2,Red,Team,Team,Afreeca Freecs, ,Aatrox,Taliyah,Shen,Camille,Trundle,1
LCK,2018-2,7.5,3,Blue,Team,Team,Afreeca Freecs, ,Tahm Kench,Morgana,Rakan,Dr. Mundo,Ezreal,0
LCK,2018-2,7.5,3,Red,Team,Team,Hanwha Life Esports, ,Aatrox,Taliyah,Yasuo,Galio,LeBlanc,1
LCK,2018-2,7.5,1,Blue,Team,Team,Kingzone DragonX, ,Morgana,Alistar,Kindred,Gangplank,Gnar,1
LCK,2018-2,7.5,1,Red,Team,Team,BBQ Olivers, ,Aatrox,Ryze,Taliyah,Zoe,Xerath,0
LCK,2018-2,7.5,2,Blue,Team,Team,BBQ Olivers, ,Camille,Trundle,Jayce,Gnar,Darius,0
LCK,2018-2,7.5,2,Red,Team,Team,Kingzone DragonX, ,Aatrox,Taliyah,Ezreal,Kennen,Cho'gath,1
NALCS,2018-2,7,1,Blue,Team,Team,Team Liquid, ,Morgana,Swain,Taliyah,Gangplank,Gnar,1
NALCS,2018-2,7,1,Red,Team,Team,100 Thieves, ,Aatrox,Rakan,Nocturne,Rumble,Orianna,0
NALCS,2018-2,7,1,Blue,Team,Team,Cloud9, ,Morgana,Trundle,Kennen,Zoe,Gnar,1
NALCS,2018-2,7,1,Red,Team,Team,Clutch Gaming, ,Aatrox,Kindred,Varus,Gangplank,LeBlanc,0
NALCS,2018-2,7,1,Blue,Team,Team,Counter Logic Gaming, ,Graves,Gangplank,Zoe,Jayce,Yasuo,0
NALCS,2018-2,7,1,Red,Team,Team,Echo Fox, ,Nocturne,Aatrox,Morgana,Camille,Dr. Mundo,1
NALCS,2018-2,7,1,Blue,Team,Team,OpTic Gaming, ,Zoe,Taliyah,Rakan,Dr. Mundo,Azir,1
NALCS,2018-2,7,1,Red,Team,Team,FlyQuest, ,Aatrox,Nocturne,Varus,LeBlanc,Cho'gath,0
NALCS,2018-2,7,1,Blue,Team,Team,Team SoloMid, ,Morgana,Kindred,Heimerdinger,Yasuo,LeBlanc,1
NALCS,2018-2,7,1,Red,Team,Team,Golden Guardians, ,Aatrox,Nocturne,Taliyah,Gangplank,Rumble,0
NALCS,2018-2,7,2,Blue,Team,Team,Team Liquid, ,Morgana,Varus,Taliyah,Gragas,Gnar,1
NALCS,2018-2,7,2,Red,Team,Team,FlyQuest, ,Aatrox,Rakan,Nocturne,Malzahar,Orianna,0
NALCS,2018-2,7,2,Blue,Team,Team,Cloud9, ,Morgana,Taliyah,Fiora,Gangplank,Gnar,1
NALCS,2018-2,7,2,Red,Team,Team,Counter Logic Gaming, ,Rakan,Nocturne,Aatrox,Cho'gath,Poppy,0
NALCS,2018-2,7,2,Blue,Team,Team,Echo Fox, ,Ezreal,Braum,Tahm Kench,Nami,Jayce,1
NALCS,2018-2,7,2,Red,Team,Team,Team SoloMid, ,Gangplank,Aatrox,Rakan,Rumble,Kennen,0
NALCS,2018-2,7,2,Blue,Team,Team,100 Thieves, ,Heimerdinger,Morgana,Kindred,LeBlanc,Yasuo,1
NALCS,2018-2,7,2,Red,Team,Team,Golden Guardians, ,Aatrox,Nocturne,Taliyah,Gangplank,Gnar,0
NALCS,2018-2,7,2,Blue,Team,Team,Clutch Gaming, ,Tahm Kench,Morgana,Aatrox,Ahri,Camille,1
NALCS,2018-2,7,2,Red,Team,Team,OpTic Gaming, ,Nocturne,Varus,Rakan,Azir,LeBlanc,0
LPL,2018-2,7,1,Blue,Team,Team,Funplus Phoenix, ,Talon,Dr. Mundo,Rakan,Shen,Pyke,0
LPL,2018-2,7,1,Red,Team,Team,Bilibili Gaming, ,Aatrox,Taliyah,Kindred,LeBlanc,Ryze,1
LPL,2018-2,7,2,Blue,Team,Team,Bilibili Gaming, ,Taliyah,Kindred,Alistar,Gangplank,Fiora,1
LPL,2018-2,7,2,Red,Team,Team,Funplus Phoenix, ,Aatrox,Dr. Mundo,Swain,Ornn,Vladimir,0
LPL,2018-2,7,1,Blue,Team,Team,Team WE, ,Taliyah,Camille,Swain,Alistar,Shen,1
LPL,2018-2,7,1,Red,Team,Team,Bilibili Gaming, ,Aatrox,Tahm Kench,Braum,Gnar,Cho'gath,0
LPL,2018-2,7,2,Blue,Team,Team,Bilibili Gaming, ,Tahm Kench,LeBlanc,Trundle,Cho'gath,Kled,1
LPL,2018-2,7,2,Red,Team,Team,Team WE, ,Aatrox,Camille,Taliyah,Darius,Xayah,0
LPL,2018-2,7,3,Blue,Team,Team,Team WE, ,Taliyah,Camille,Swain,Darius,Gangplank,0
LPL,2018-2,7,3,Red,Team,Team,Bilibili Gaming, ,Tahm Kench,Trundle,Aatrox,LeBlanc,Ryze,1
LPL,2018-2,7,1,Blue,Team,Team,Invictus Gaming, ,Zoe,Rakan,Ornn,Morgana,Soraka,0
LPL,2018-2,7,1,Red,Team,Team,OMG, ,Aatrox,Taliyah,Camille,Gnar,Jayce,1
LPL,2018-2,7,2,Blue,Team,Team,OMG, ,Camille,Orianna,Jayce,LeBlanc,Ryze,0
LPL,2018-2,7,2,Red,Team,Team,Invictus Gaming, ,Aatrox,Rakan,Taliyah,Kled,Kennen,1
LPL,2018-2,7,3,Blue,Team,Team,OMG, ,Camille,Orianna,Jayce,Gangplank,Kennen,0
LPL,2018-2,7,3,Red,Team,Team,Invictus Gaming, ,Aatrox,Rakan,Taliyah,LeBlanc,Kled,1
LPL,2018-2,7,1,Blue,Team,Team,Rogue Warriors, ,Camille,Alistar,Aatrox,Swain,Shen,0
LPL,2018-2,7,1,Red,Team,Team,Invictus Gaming, ,Nocturne,Taliyah,Rakan,Jhin,Morgana,1
LPL,2018-2,7,2,Blue,Team,Team,Invictus Gaming, ,Rakan,Nocturne,Dr. Mundo,Kennen,Ornn,0
LPL,2018-2,7,2,Red,Team,Team,Rogue Warriors, ,Aatrox,Jayce,Varus,Draven,Lucian,1
LPL,2018-2,7,3,Blue,Team,Team,Rogue Warriors, ,Aatrox,Jayce,Varus,Gnar,Kennen,0
LPL,2018-2,7,3,Red,Team,Team,Invictus Gaming, ,Nocturne,Taliyah,Rakan,Jhin,Ashe,1
LPL,2018-2,7,1,Blue,Team,Team,JD Gaming, ,Vladimir,Zoe,Shen,Talon,Kennen,1
LPL,2018-2,7,1,Red,Team,Team,Edward Gaming, ,Aatrox,LeBlanc,Ezreal,Jayce,Ryze,0
LPL,2018-2,7,2,Blue,Team,Team,Edward Gaming, ,LeBlanc,Varus,Azir,Ryze,Malphite,1
LPL,2018-2,7,2,Red,Team,Team,JD Gaming, ,Aatrox,Zoe,Vladimir,Ezreal,Gnar,0
LPL,2018-2,7,3,Blue,Team,Team,JD Gaming, ,Vladimir,Shen,Kindred,Xayah,Kennen,1
LPL,2018-2,7,3,Red,Team,Team,Edward Gaming, ,Aatrox,Taliyah,LeBlanc,Varus,Jayce,0
LPL,2018-2,7,1,Blue,Team,Team,OMG, ,Camille,Yasuo,LeBlanc,Nocturne,Trundle,0
LPL,2018-2,7,1,Red,Team,Team,JD Gaming, ,Gragas,Aatrox,Taliyah,Rakan,Kennen,1
LPL,2018-2,7,2,Blue,Team,Team,OMG, ,Camille,Zoe,Rakan,Dr. Mundo,Nocturne,0
LPL,2018-2,7,2,Red,Team,Team,JD Gaming, ,Gragas,Aatrox,Taliyah,Kennen,Sejuani,1
LPL,2018-2,7,1,Blue,Team,Team,Edward Gaming, ,Tahm Kench,Nocturne,Yasuo,Sejuani,Malphite,0
LPL,2018-2,7,1,Red,Team,Team,LGD Gaming, ,Evelynn,Aatrox,Zoe,Taliyah,Lucian,1
LPL,2018-2,7,2,Blue,Team,Team,Edward Gaming, ,Tahm Kench,Nocturne,Camille,Ezreal,Kai'Sa,1
LPL,2018-2,7,2,Red,Team,Team,LGD Gaming, ,Evelynn,Aatrox,Zoe,Trundle,Kindred,0
LPL,2018-2,7,3,Blue,Team,Team,Edward Gaming, ,Tahm Kench,Nocturne,Camille,Gragas,Sejuani,0
LPL,2018-2,7,3,Red,Team,Team,LGD Gaming, ,Evelynn,Aatrox,Cho'Gath,Xin Zhao,Taliyah,1
LPL,2018-2,7,1,Blue,Team,Team,Funplus Phoenix, ,Yasuo,Camille,Orianna,Kennen,Varus,0
LPL,2018-2,7,1,Red,Team,Team,LGD Gaming, ,Kindred,Aatrox,Swain,Kled,Gangplank,1
