league,split,week,game,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,result
LPL,2018-2,2,3,Blue,Support,Crisp,Funplus Phoenix,Tahm Kench,Rakan,Irelia,Camille,Dr. Mundo,Gnar,1
LPL,2018-2,2,3,Blue,Top,GimGoon,Funplus Phoenix,Shen,Rakan,Irelia,Camille,Dr. Mundo,Gnar,1
LPL,2018-2,2,3,Red,ADC,GENTLE,Team WE,Lucian,Karthus,Aatrox,Lulu,Gangplank,LeBlanc,0
LPL,2018-2,2,3,Red,Jungle,Condi,Team WE,Olaf,Karthus,Aatrox,Lulu,Gangplank,LeBlanc,0
LPL,2018-2,2,3,Red,Middle,xiye,Team WE,Ryze,Karthus,Aatrox,Lulu,Gangplank,LeBlanc,0
LPL,2018-2,2,3,Red,Support,Missing,Team WE,Fiddlesticks,Karthus,Aatrox,Lulu,Gangplank,LeBlanc,0
LPL,2018-2,2,3,Red,Top,957,Team WE,Singed,Karthus,Aatrox,Lulu,Gangplank,LeBlanc,0
LPL,2018-2,2,1,Blue,ADC,Chelly,OMG,Ashe,Yasuo,Nocturne,Irelia,Dr. Mundo,Aatrox,1
LPL,2018-2,2,1,Blue,Jungle,jiekou,OMG,Camille,Yasuo,Nocturne,Irelia,Dr. Mundo,Aatrox,1
LPL,2018-2,2,1,Blue,Middle,icon,OMG,Lulu,Yasuo,Nocturne,Irelia,Dr. Mundo,Aatrox,1
LPL,2018-2,2,1,Blue,Support,Five,OMG,Tahm Kench,Yasuo,Nocturne,Irelia,Dr. Mundo,Aatrox,1
LPL,2018-2,2,1,Blue,Top,Xiyang,OMG,Ornn,Yasuo,Nocturne,Irelia,Dr. Mundo,Aatrox,1
LPL,2018-2,2,1,Red,ADC,imp,Team WE,Lucian,Ryze,Taliyah,Zoe,Darius,Jax,0
LPL,2018-2,2,1,Red,Jungle,Pepper,Team WE,Olaf,Ryze,Taliyah,Zoe,Darius,Jax,0
LPL,2018-2,2,1,Red,Middle,xiye,Team WE,Karma,Ryze,Taliyah,Zoe,Darius,Jax,0
LPL,2018-2,2,1,Red,Support,Missing,Team WE,Braum,Ryze,Taliyah,Zoe,Darius,Jax,0
LPL,2018-2,2,1,Red,Top,957,Team WE,Singed,Ryze,Taliyah,Zoe,Darius,Jax,0
LPL,2018-2,2,2,Blue,ADC,Mystic,Team WE,Swain,Camille,Tahm Kench,Zoe,Ornn,Jax,1
LPL,2018-2,2,2,Blue,Jungle,Pepper,Team WE,Olaf,Camille,Tahm Kench,Zoe,Ornn,Jax,1
LPL,2018-2,2,2,Blue,Middle,xiye,Team WE,Taliyah,Camille,Tahm Kench,Zoe,Ornn,Jax,1
LPL,2018-2,2,2,Blue,Support,Missing,Team WE,Shen,Camille,Tahm Kench,Zoe,Ornn,Jax,1
LPL,2018-2,2,2,Blue,Top,957,Team WE,Aatrox,Camille,Tahm Kench,Zoe,Ornn,Jax,1
LPL,2018-2,2,2,Red,ADC,Chelly,OMG,Lucian,Nocturne,Kai'sa,Irelia,LeBlanc,Talon,0
LPL,2018-2,2,2,Red,Jungle,jiekou,OMG,Xin Zhao,Nocturne,Kai'sa,Irelia,LeBlanc,Talon,0
LPL,2018-2,2,2,Red,Middle,icon,OMG,Ryze,Nocturne,Kai'sa,Irelia,LeBlanc,Talon,0
LPL,2018-2,2,2,Red,Support,Five,OMG,Fiddlesticks,Nocturne,Kai'sa,Irelia,LeBlanc,Talon,0
LPL,2018-2,2,2,Red,Top,Xiyang,OMG,Dr. Mundo,Nocturne,Kai'sa,Irelia,LeBlanc,Talon,0
LPL,2018-2,2,3,Blue,ADC,Chelly,OMG,Kai'Sa,Aatrox,Swain,Nocturne,Dr. Mundo,Singed,0
LPL,2018-2,2,3,Blue,Jungle,jiekou,OMG,Trundle,Aatrox,Swain,Nocturne,Dr. Mundo,Singed,0
LPL,2018-2,2,3,Blue,Middle,icon,OMG,Cassiopeia,Aatrox,Swain,Nocturne,Dr. Mundo,Singed,0
LPL,2018-2,2,3,Blue,Support,Five,OMG,Morgana,Aatrox,Swain,Nocturne,Dr. Mundo,Singed,0
LPL,2018-2,2,3,Blue,Top,Xiyang,OMG,Ornn,Aatrox,Swain,Nocturne,Dr. Mundo,Singed,0
LPL,2018-2,2,3,Red,ADC,Mystic,Team WE,Ezreal,Taliyah,Camille,Irelia,Zoe,Ryze,1
LPL,2018-2,2,3,Red,Jungle,Pepper,Team WE,Olaf,Taliyah,Camille,Irelia,Zoe,Ryze,1
LPL,2018-2,2,3,Red,Middle,xiye,Team WE,Lulu,Taliyah,Camille,Irelia,Zoe,Ryze,1
LPL,2018-2,2,3,Red,Support,Missing,Team WE,Tahm Kench,Taliyah,Camille,Irelia,Zoe,Ryze,1
LPL,2018-2,2,3,Red,Top,957,Team WE,Shen,Taliyah,Camille,Irelia,Zoe,Ryze,1
LPL,2018-2,1,1,Blue,ADC,SmLz,Rogue Warriors,Lucian,Rakan,Ornn,Xin Zhao,Yasuo,Swain,1
LPL,2018-2,1,1,Blue,Jungle,Flawless,Rogue Warriors,Skarner,Rakan,Ornn,Xin Zhao,Yasuo,Swain,1
LPL,2018-2,1,1,Blue,Middle,Doinb,Rogue Warriors,Kled,Rakan,Ornn,Xin Zhao,Yasuo,Swain,1
LPL,2018-2,1,1,Blue,Support,killua,Rogue Warriors,Fiddlesticks,Rakan,Ornn,Xin Zhao,Yasuo,Swain,1
LPL,2018-2,1,1,Blue,Top,Mouse,Rogue Warriors,Dr. Mundo,Rakan,Ornn,Xin Zhao,Yasuo,Swain,1
LPL,2018-2,1,1,Red,ADC,Chelly,OMG,Ryze,Taliyah,Camille,Graves,Morgana,Tahm Kench,0
LPL,2018-2,1,1,Red,Jungle,Mountain,OMG,Trundle,Taliyah,Camille,Graves,Morgana,Tahm Kench,0
LPL,2018-2,1,1,Red,Middle,icon,OMG,LeBlanc,Taliyah,Camille,Graves,Morgana,Tahm Kench,0
LPL,2018-2,1,1,Red,Support,Five,OMG,Alistar,Taliyah,Camille,Graves,Morgana,Tahm Kench,0
LPL,2018-2,1,1,Red,Top,Xiyang,OMG,Gangplank,Taliyah,Camille,Graves,Morgana,Tahm Kench,0
LPL,2018-2,1,2,Blue,ADC,Chelly,OMG,Yasuo,Camille,Graves,Taliyah,Vladimir,Ryze,0
LPL,2018-2,1,2,Blue,Jungle,Mountain,OMG,Trundle,Camille,Graves,Taliyah,Vladimir,Ryze,0
LPL,2018-2,1,2,Blue,Middle,icon,OMG,Akali,Camille,Graves,Taliyah,Vladimir,Ryze,0
LPL,2018-2,1,2,Blue,Support,Five,OMG,Pyke,Camille,Graves,Taliyah,Vladimir,Ryze,0
LPL,2018-2,1,2,Blue,Top,Xiyang,OMG,Singed,Camille,Graves,Taliyah,Vladimir,Ryze,0
LPL,2018-2,1,2,Red,ADC,SmLz,Rogue Warriors,Karthus,Rakan,Ornn,Lucian,Alistar,Thresh,1
LPL,2018-2,1,2,Red,Jungle,Flawless,Rogue Warriors,Nocturne,Rakan,Ornn,Lucian,Alistar,Thresh,1
LPL,2018-2,1,2,Red,Middle,Doinb,Rogue Warriors,Kled,Rakan,Ornn,Lucian,Alistar,Thresh,1
LPL,2018-2,1,2,Red,Support,killua,Rogue Warriors,Fiddlesticks,Rakan,Ornn,Lucian,Alistar,Thresh,1
LPL,2018-2,1,2,Red,Top,Mouse,Rogue Warriors,Dr. Mundo,Rakan,Ornn,Lucian,Alistar,Thresh,1
LPL,2018-2,1,1,Blue,ADC,Fury,Suning Gaming,Swain,Zoe,Morgana,Draven,Ornn,LeBlanc,1
LPL,2018-2,1,1,Blue,Jungle,H4cker,Suning Gaming,Nocturne,Zoe,Morgana,Draven,Ornn,LeBlanc,1
LPL,2018-2,1,1,Blue,Middle,fenfen,Suning Gaming,Irelia,Zoe,Morgana,Draven,Ornn,LeBlanc,1
LPL,2018-2,1,1,Blue,Support,Yoon,Suning Gaming,Shen,Zoe,Morgana,Draven,Ornn,LeBlanc,1
LPL,2018-2,1,1,Blue,Top,XiaoAL,Suning Gaming,Camille,Zoe,Morgana,Draven,Ornn,LeBlanc,1
LPL,2018-2,1,1,Red,ADC,Fdy,LGD Gaming,Renekton,Taliyah,Graves,Lucian,Alistar,Jax,0
LPL,2018-2,1,1,Red,Jungle,Eimy,LGD Gaming,Olaf,Taliyah,Graves,Lucian,Alistar,Jax,0
LPL,2018-2,1,1,Red,Middle,Yuuki,LGD Gaming,Vladimir,Taliyah,Graves,Lucian,Alistar,Jax,0
LPL,2018-2,1,1,Red,Support,Pyl,LGD Gaming,Rakan,Taliyah,Graves,Lucian,Alistar,Jax,0
LPL,2018-2,1,1,Red,Top,Jinoo,LGD Gaming,Aatrox,Taliyah,Graves,Lucian,Alistar,Jax,0
LPL,2018-2,1,2,Blue,ADC,Fury,Suning Gaming,Vladimir,Zoe,Morgana,Draven,Ryze,Singed,1
LPL,2018-2,1,2,Blue,Jungle,H4cker,Suning Gaming,Rek'Sai,Zoe,Morgana,Draven,Ryze,Singed,1
LPL,2018-2,1,2,Blue,Middle,fenfen,Suning Gaming,Darius,Zoe,Morgana,Draven,Ryze,Singed,1
LPL,2018-2,1,2,Blue,Support,Yoon,Suning Gaming,Rakan,Zoe,Morgana,Draven,Ryze,Singed,1
LPL,2018-2,1,2,Blue,Top,XiaoAL,Suning Gaming,Ornn,Zoe,Morgana,Draven,Ryze,Singed,1
LPL,2018-2,1,2,Red,ADC,Fdy,LGD Gaming,Renekton,Taliyah,Graves,Swain,Xin Zhao,Camille,0
LPL,2018-2,1,2,Red,Jungle,Eimy,LGD Gaming,Nocturne,Taliyah,Graves,Swain,Xin Zhao,Camille,0
LPL,2018-2,1,2,Red,Middle,Yuuki,LGD Gaming,Irelia,Taliyah,Graves,Swain,Xin Zhao,Camille,0
LPL,2018-2,1,2,Red,Support,Pyl,LGD Gaming,Fiddlesticks,Taliyah,Graves,Swain,Xin Zhao,Camille,0
LPL,2018-2,1,2,Red,Top,Jinoo,LGD Gaming,Aatrox,Taliyah,Graves,Swain,Xin Zhao,Camille,0
LPL,2018-2,1,1,Blue,ADC,Lwx,Funplus Phoenix,Vladimir,Nocturne,Master Yi,Ryze,Aatrox,Gangplank,0
LPL,2018-2,1,1,Blue,Jungle,Xinyi,Funplus Phoenix,Xin Zhao,Nocturne,Master Yi,Ryze,Aatrox,Gangplank,0
LPL,2018-2,1,1,Blue,Middle,Cool,Funplus Phoenix,Zoe,Nocturne,Master Yi,Ryze,Aatrox,Gangplank,0
LPL,2018-2,1,1,Blue,Support,Crisp,Funplus Phoenix,Alistar,Nocturne,Master Yi,Ryze,Aatrox,Gangplank,0
LPL,2018-2,1,1,Blue,Top,GimGoon,Funplus Phoenix,Ornn,Nocturne,Master Yi,Ryze,Aatrox,Gangplank,0
LPL,2018-2,1,1,Red,ADC,Guoguo,Snake Esports,Darius,Lulu,Taliyah,Lucian,Yasuo,Kennen,1
LPL,2018-2,1,1,Red,Jungle,SofM,Snake Esports,Olaf,Lulu,Taliyah,Lucian,Yasuo,Kennen,1
LPL,2018-2,1,1,Red,Middle,Maestr0,Snake Esports,Mordekaiser,Lulu,Taliyah,Lucian,Yasuo,Kennen,1
LPL,2018-2,1,1,Red,Support,Hudie,Snake Esports,Shen,Lulu,Taliyah,Lucian,Yasuo,Kennen,1
LPL,2018-2,1,1,Red,Top,Flandre,Snake Esports,Singed,Lulu,Taliyah,Lucian,Yasuo,Kennen,1
LPL,2018-2,1,2,Blue,ADC,Lwx,Funplus Phoenix,Yasuo,Mordekaiser,Darius,Master Yi,Braum,Jax,0
LPL,2018-2,1,2,Blue,Jungle,Xinyi,Funplus Phoenix,Xin Zhao,Mordekaiser,Darius,Master Yi,Braum,Jax,0
LPL,2018-2,1,2,Blue,Middle,Cool,Funplus Phoenix,Aurelion Sol,Mordekaiser,Darius,Master Yi,Braum,Jax,0
LPL,2018-2,1,2,Blue,Support,Crisp,Funplus Phoenix,Alistar,Mordekaiser,Darius,Master Yi,Braum,Jax,0
LPL,2018-2,1,2,Blue,Top,GimGoon,Funplus Phoenix,Singed,Mordekaiser,Darius,Master Yi,Braum,Jax,0
LPL,2018-2,1,2,Red,ADC,Guoguo,Snake Esports,Vladimir,Lulu,Taliyah,Lucian,Zoe,Cassiopeia,1
LPL,2018-2,1,2,Red,Jungle,SofM,Snake Esports,Graves,Lulu,Taliyah,Lucian,Zoe,Cassiopeia,1
LPL,2018-2,1,2,Red,Middle,Maestr0,Snake Esports,Taric,Lulu,Taliyah,Lucian,Zoe,Cassiopeia,1
LPL,2018-2,1,2,Red,Support,Hudie,Snake Esports,Shen,Lulu,Taliyah,Lucian,Zoe,Cassiopeia,1
LPL,2018-2,1,2,Red,Top,Flandre,Snake Esports,Ornn,Lulu,Taliyah,Lucian,Zoe,Cassiopeia,1
LCK,2018-2,3.1,1,Blue,Top,Thal,SK Telecom T1,Aatrox,Zoe,Nocturne,Rumble,Renekton,Trundle,0
LCK,2018-2,3.1,1,Blue,Jungle,Blank,SK Telecom T1,Sejuani,Zoe,Nocturne,Rumble,Renekton,Trundle,0
LCK,2018-2,3.1,1,Blue,Middle,Faker,SK Telecom T1,Cassiopeia,Zoe,Nocturne,Rumble,Renekton,Trundle,0
LCK,2018-2,3.1,1,Blue,ADC,Bang,SK Telecom T1,Varus,Zoe,Nocturne,Rumble,Renekton,Trundle,0
LCK,2018-2,3.1,1,Blue,Support,Effort,SK Telecom T1,Morgana,Zoe,Nocturne,Rumble,Renekton,Trundle,0
LCK,2018-2,3.1,1,Red,Top,Smeb,KT Rolster,Ornn,Xayah,Taliyah,Galio,Soraka,Braum,1
LCK,2018-2,3.1,1,Red,Jungle,Score,KT Rolster,Kindred,Xayah,Taliyah,Galio,Soraka,Braum,1
LCK,2018-2,3.1,1,Red,Middle,Ucal,KT Rolster,Swain,Xayah,Taliyah,Galio,Soraka,Braum,1
LCK,2018-2,3.1,1,Red,ADC,Deft,KT Rolster,Ezreal,Xayah,Taliyah,Galio,Soraka,Braum,1
LCK,2018-2,3.1,1,Red,Support,Mata,KT Rolster,Tahm Kench,Xayah,Taliyah,Galio,Soraka,Braum,1
LCK,2018-2,3.1,2,Blue,Top,Smeb,KT Rolster,Aatrox,Xayah,Taliyah,Galio,Ornn,Dr. Mundo,0
LCK,2018-2,3.1,2,Blue,Jungle,Score,KT Rolster,Camille,Xayah,Taliyah,Galio,Ornn,Dr. Mundo,0
LCK,2018-2,3.1,2,Blue,Middle,Ucal,KT Rolster,Zoe,Xayah,Taliyah,Galio,Ornn,Dr. Mundo,0
LCK,2018-2,3.1,2,Blue,ADC,Deft,KT Rolster,Ezreal,Xayah,Taliyah,Galio,Ornn,Dr. Mundo,0
LCK,2018-2,3.1,2,Blue,Support,Mata,KT Rolster,Tahm Kench,Xayah,Taliyah,Galio,Ornn,Dr. Mundo,0
LCK,2018-2,3.1,2,Red,Top,Thal,SK Telecom T1,Darius,Nocturne,Swain,Rumble,Kindred,Trundle,1
LCK,2018-2,3.1,2,Red,Jungle,Blank,SK Telecom T1,Sejuani,Nocturne,Swain,Rumble,Kindred,Trundle,1
LCK,2018-2,3.1,2,Red,Middle,Faker,SK Telecom T1,Yasuo,Nocturne,Swain,Rumble,Kindred,Trundle,1
LCK,2018-2,3.1,2,Red,ADC,Bang,SK Telecom T1,Morgana,Nocturne,Swain,Rumble,Kindred,Trundle,1
LCK,2018-2,3.1,2,Red,Support,Effort,SK Telecom T1,Pyke,Nocturne,Swain,Rumble,Kindred,Trundle,1
LCK,2018-2,3.1,3,Blue,Top,Thal,SK Telecom T1,Vladimir,Swain,Nocturne,Soraka,Rumble,Dr. Mundo,1
LCK,2018-2,3.1,3,Blue,Jungle,Blank,SK Telecom T1,Sejuani,Swain,Nocturne,Soraka,Rumble,Dr. Mundo,1
LCK,2018-2,3.1,3,Blue,Middle,Faker,SK Telecom T1,Aatrox,Swain,Nocturne,Soraka,Rumble,Dr. Mundo,1
LCK,2018-2,3.1,3,Blue,ADC,Bang,SK Telecom T1,Morgana,Swain,Nocturne,Soraka,Rumble,Dr. Mundo,1
LCK,2018-2,3.1,3,Blue,Support,Effort,SK Telecom T1,Pyke,Swain,Nocturne,Soraka,Rumble,Dr. Mundo,1
LCK,2018-2,3.1,3,Red,Top,Smeb,KT Rolster,Gangplank,Xayah,Taliyah,Zoe,Irelia,Yasuo,0
LCK,2018-2,3.1,3,Red,Jungle,Score,KT Rolster,Kindred,Xayah,Taliyah,Zoe,Irelia,Yasuo,0
LCK,2018-2,3.1,3,Red,Middle,Ucal,KT Rolster,Ryze,Xayah,Taliyah,Zoe,Irelia,Yasuo,0
LCK,2018-2,3.1,3,Red,ADC,Deft,KT Rolster,Ezreal,Xayah,Taliyah,Zoe,Irelia,Yasuo,0
LCK,2018-2,3.1,3,Red,Support,Mata,KT Rolster,Tahm Kench,Xayah,Taliyah,Zoe,Irelia,Yasuo,0
LCK,2018-2,3.1,1,Blue,Top,Khan,Kingzone DragonX,Dr. Mundo,Yasuo,Swain,Xayah,Darius,Vladimir,0
LCK,2018-2,3.1,1,Blue,Jungle,Peanut,Kingzone DragonX,Trundle,Yasuo,Swain,Xayah,Darius,Vladimir,0
LCK,2018-2,3.1,1,Blue,Middle,Bdd,Kingzone DragonX,Zoe,Yasuo,Swain,Xayah,Darius,Vladimir,0
LCK,2018-2,3.1,1,Blue,ADC,PraY,Kingzone DragonX,Lucian,Yasuo,Swain,Xayah,Darius,Vladimir,0
LCK,2018-2,3.1,1,Blue,Support,GorillA,Kingzone DragonX,Braum,Yasuo,Swain,Xayah,Darius,Vladimir,0
LCK,2018-2,3.1,1,Red,Top,Sword,Griffin,Aatrox,Tahm Kench,Nocturne,Taliyah,Varus,Ashe,1
LCK,2018-2,3.1,1,Red,Jungle,Tarzan,Griffin,Sejuani,Tahm Kench,Nocturne,Taliyah,Varus,Ashe,1
LCK,2018-2,3.1,1,Red,Middle,Chovy,Griffin,Irelia,Tahm Kench,Nocturne,Taliyah,Varus,Ashe,1
LCK,2018-2,3.1,1,Red,ADC,Viper,Griffin,Morgana,Tahm Kench,Nocturne,Taliyah,Varus,Ashe,1
LCK,2018-2,3.1,1,Red,Support,Lehends,Griffin,Shen,Tahm Kench,Nocturne,Taliyah,Varus,Ashe,1
LCK,2018-2,3.1,2,Blue,Top,Sword,Griffin,Darius,Tahm Kench,Nocturne,Taliyah,Varus,Ashe,1
LCK,2018-2,3.1,2,Blue,Jungle,Tarzan,Griffin,Trundle,Tahm Kench,Nocturne,Taliyah,Varus,Ashe,1
LCK,2018-2,3.1,2,Blue,Middle,Chovy,Griffin,Zoe,Tahm Kench,Nocturne,Taliyah,Varus,Ashe,1
LCK,2018-2,3.1,2,Blue,ADC,Viper,Griffin,Vladimir,Tahm Kench,Nocturne,Taliyah,Varus,Ashe,1
LCK,2018-2,3.1,2,Blue,Support,Lehends,Griffin,Shen,Tahm Kench,Nocturne,Taliyah,Varus,Ashe,1
LCK,2018-2,3.1,2,Red,Top,Khan,Kingzone DragonX,Dr. Mundo,Sejuani,Morgana,Xayah,Yasuo,Swain,0
LCK,2018-2,3.1,2,Red,Jungle,Peanut,Kingzone DragonX,Nidalee,Sejuani,Morgana,Xayah,Yasuo,Swain,0
LCK,2018-2,3.1,2,Red,Middle,Bdd,Kingzone DragonX,Irelia,Sejuani,Morgana,Xayah,Yasuo,Swain,0
LCK,2018-2,3.1,2,Red,ADC,PraY,Kingzone DragonX,Ezreal,Sejuani,Morgana,Xayah,Yasuo,Swain,0
LCK,2018-2,3.1,2,Red,Support,GorillA,Kingzone DragonX,Rakan,Sejuani,Morgana,Xayah,Yasuo,Swain,0
LCK,2018-2,3.2,1,Blue,Top,ADD,MVP,Ornn,Braum,Kai'sa,Nocturne,Singed,Aatrox,0
LCK,2018-2,3.2,1,Blue,Jungle,Yondu,MVP,Sejuani,Braum,Kai'sa,Nocturne,Singed,Aatrox,0
LCK,2018-2,3.2,1,Blue,Middle,Ian,MVP,Irelia,Braum,Kai'sa,Nocturne,Singed,Aatrox,0
LCK,2018-2,3.2,1,Blue,ADC,Pilot,MVP,Ezreal,Braum,Kai'sa,Nocturne,Singed,Aatrox,0
LCK,2018-2,3.2,1,Blue,Support,Max,MVP,Rakan,Braum,Kai'sa,Nocturne,Singed,Aatrox,0
LCK,2018-2,3.2,1,Red,Top,Lindarang,Hanwha Life Esports,Dr. Mundo,Taric,Taliyah,Camille,Soraka,Tahm Kench,1
LCK,2018-2,3.2,1,Red,Jungle,SeongHwan,Hanwha Life Esports,Trundle,Taric,Taliyah,Camille,Soraka,Tahm Kench,1
LCK,2018-2,3.2,1,Red,Middle,Lava,Hanwha Life Esports,Zoe,Taric,Taliyah,Camille,Soraka,Tahm Kench,1
LCK,2018-2,3.2,1,Red,ADC,Sangyoon,Hanwha Life Esports,Varus,Taric,Taliyah,Camille,Soraka,Tahm Kench,1
LCK,2018-2,3.2,1,Red,Support,Key,Hanwha Life Esports,Morgana,Taric,Taliyah,Camille,Soraka,Tahm Kench,1
LCK,2018-2,3.2,2,Blue,Top,Lindarang,Hanwha Life Esports,Aatrox,Taric,Camille,Zoe,Xayah,Kalista,1
LCK,2018-2,3.2,2,Blue,Jungle,SeongHwan,Hanwha Life Esports,Sejuani,Taric,Camille,Zoe,Xayah,Kalista,1
LCK,2018-2,3.2,2,Blue,Middle,Lava,Hanwha Life Esports,Taliyah,Taric,Camille,Zoe,Xayah,Kalista,1
LCK,2018-2,3.2,2,Blue,ADC,Sangyoon,Hanwha Life Esports,Ezreal,Taric,Camille,Zoe,Xayah,Kalista,1
LCK,2018-2,3.2,2,Blue,Support,Key,Hanwha Life Esports,Shen,Taric,Camille,Zoe,Xayah,Kalista,1
LCK,2018-2,3.2,2,Red,Top,ADD,MVP,Malphite,Nocturne,Kai'sa,Morgana,Ornn,Tahm Kench,0
LCK,2018-2,3.2,2,Red,Jungle,Yondu,MVP,Trundle,Nocturne,Kai'sa,Morgana,Ornn,Tahm Kench,0
LCK,2018-2,3.2,2,Red,Middle,Ian,MVP,Swain,Nocturne,Kai'sa,Morgana,Ornn,Tahm Kench,0
LCK,2018-2,3.2,2,Red,ADC,Pilot,MVP,Varus,Nocturne,Kai'sa,Morgana,Ornn,Tahm Kench,0
LCK,2018-2,3.2,2,Red,Support,Max,MVP,Rakan,Nocturne,Kai'sa,Morgana,Ornn,Tahm Kench,0
LCK,2018-2,3.2,1,Blue,Top,CuVee,Gen.G,Kennen,Aatrox,Swain,Kai'sa,Ezreal,Yasuo,1
LCK,2018-2,3.2,1,Blue,Jungle,Ambition,Gen.G,Sejuani,Aatrox,Swain,Kai'sa,Ezreal,Yasuo,1
LCK,2018-2,3.2,1,Blue,Middle,Fly,Gen.G,Galio,Aatrox,Swain,Kai'sa,Ezreal,Yasuo,1
LCK,2018-2,3.2,1,Blue,ADC,Ruler,Gen.G,Xayah,Aatrox,Swain,Kai'sa,Ezreal,Yasuo,1
LCK,2018-2,3.2,1,Blue,Support,CoreJJ,Gen.G,Rakan,Aatrox,Swain,Kai'sa,Ezreal,Yasuo,1
LCK,2018-2,3.2,1,Red,Top,Crazy,BBQ Olivers,Dr. Mundo,Nocturne,Taliyah,Zoe,Darius,Ornn,0
LCK,2018-2,3.2,1,Red,Jungle,Trick,BBQ Olivers,Trundle,Nocturne,Taliyah,Zoe,Darius,Ornn,0
LCK,2018-2,3.2,1,Red,Middle,Tempt,BBQ Olivers,Irelia,Nocturne,Taliyah,Zoe,Darius,Ornn,0
LCK,2018-2,3.2,1,Red,ADC,Ghost,BBQ Olivers,Varus,Nocturne,Taliyah,Zoe,Darius,Ornn,0
LCK,2018-2,3.2,1,Red,Support,IgNar,BBQ Olivers,Morgana,Nocturne,Taliyah,Zoe,Darius,Ornn,0
LCK,2018-2,3.2,2,Blue,Top,Crazy,BBQ Olivers,Aatrox,Rakan,Tahm Kench,Galio,Dr. Mundo,Renekton,1
LCK,2018-2,3.2,2,Blue,Jungle,Trick,BBQ Olivers,Sejuani,Rakan,Tahm Kench,Galio,Dr. Mundo,Renekton,1
LCK,2018-2,3.2,2,Blue,Middle,Tempt,BBQ Olivers,Yasuo,Rakan,Tahm Kench,Galio,Dr. Mundo,Renekton,1
LCK,2018-2,3.2,2,Blue,ADC,Ghost,BBQ Olivers,Swain,Rakan,Tahm Kench,Galio,Dr. Mundo,Renekton,1
LCK,2018-2,3.2,2,Blue,Support,IgNar,BBQ Olivers,Alistar,Rakan,Tahm Kench,Galio,Dr. Mundo,Renekton,1
LCK,2018-2,3.2,2,Red,Top,CuVee,Gen.G,Darius,Taliyah,Nocturne,Zoe,Soraka,Shen,0
LCK,2018-2,3.2,2,Red,Jungle,Ambition,Gen.G,Trundle,Taliyah,Nocturne,Zoe,Soraka,Shen,0
LCK,2018-2,3.2,2,Red,Middle,Fly,Gen.G,Aurelion Sol,Taliyah,Nocturne,Zoe,Soraka,Shen,0
LCK,2018-2,3.2,2,Red,ADC,Ruler,Gen.G,Ashe,Taliyah,Nocturne,Zoe,Soraka,Shen,0
LCK,2018-2,3.2,2,Red,Support,CoreJJ,Gen.G,Morgana,Taliyah,Nocturne,Zoe,Soraka,Shen,0
LCK,2018-2,3.2,3,Blue,Top,CuVee,Gen.G,Darius,Swain,Aatrox,Morgana,Alistar,Pyke,1
LCK,2018-2,3.2,3,Blue,Jungle,Haru,Gen.G,Trundle,Swain,Aatrox,Morgana,Alistar,Pyke,1
LCK,2018-2,3.2,3,Blue,Middle,Fly,Gen.G,Zoe,Swain,Aatrox,Morgana,Alistar,Pyke,1
LCK,2018-2,3.2,3,Blue,ADC,Ruler,Gen.G,Xayah,Swain,Aatrox,Morgana,Alistar,Pyke,1
LCK,2018-2,3.2,3,Blue,Support,CoreJJ,Gen.G,Rakan,Swain,Aatrox,Morgana,Alistar,Pyke,1
LCK,2018-2,3.2,3,Red,Top,Crazy,BBQ Olivers,Dr. Mundo,Camille,Nocturne,Taliyah,Kennen,Rengar,0
LCK,2018-2,3.2,3,Red,Jungle,Trick,BBQ Olivers,Sejuani,Camille,Nocturne,Taliyah,Kennen,Rengar,0
LCK,2018-2,3.2,3,Red,Middle,Tempt,BBQ Olivers,Syndra,Camille,Nocturne,Taliyah,Kennen,Rengar,0
LCK,2018-2,3.2,3,Red,ADC,Ghost,BBQ Olivers,Yasuo,Camille,Nocturne,Taliyah,Kennen,Rengar,0
LCK,2018-2,3.2,3,Red,Support,IgNar,BBQ Olivers,Leona,Camille,Nocturne,Taliyah,Kennen,Rengar,0
LCK,2018-2,3.2,1,Blue,Top,SoHwan,Jin Air Green Wings,Dr. Mundo,Yasuo,Morgana,Sejuani,Shen,Ezreal,0
LCK,2018-2,3.2,1,Blue,Jungle,UmTi,Jin Air Green Wings,Trundle,Yasuo,Morgana,Sejuani,Shen,Ezreal,0
LCK,2018-2,3.2,1,Blue,Middle,Grace,Jin Air Green Wings,Swain,Yasuo,Morgana,Sejuani,Shen,Ezreal,0
LCK,2018-2,3.2,1,Blue,ADC,Teddy,Jin Air Green Wings,Lucian,Yasuo,Morgana,Sejuani,Shen,Ezreal,0
LCK,2018-2,3.2,1,Blue,Support,Nova,Jin Air Green Wings,Alistar,Yasuo,Morgana,Sejuani,Shen,Ezreal,0
LCK,2018-2,3.2,1,Red,Top,Kiin,Afreeca Freecs,Aatrox,Nocturne,Taliyah,Rakan,Varus,Soraka,1
LCK,2018-2,3.2,1,Red,Jungle,Spirit,Afreeca Freecs,Camille,Nocturne,Taliyah,Rakan,Varus,Soraka,1
LCK,2018-2,3.2,1,Red,Middle,Kuro,Afreeca Freecs,Zoe,Nocturne,Taliyah,Rakan,Varus,Soraka,1
LCK,2018-2,3.2,1,Red,ADC,Kramer,Afreeca Freecs,Vladimir,Nocturne,Taliyah,Rakan,Varus,Soraka,1
